STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT04,WT11
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/9/2022,,,0.06,0,0,51,38,38,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/10/2022,,,0.4,0,0,43,27,27,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/11/2022,,,0,0,0,47,25,25,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/12/2022,,,,2,2,63,25,30,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/13/2022,,,0.02,0,2,30,14,14,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/14/2022,,,0,0,,41,11,21,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/15/2022,,,0,0,0,58,21,28,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/16/2022,,,0,0,0,71,21,32,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/17/2022,,,0.13,0,0,72,31,49,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/18/2022,,,0.02,0,0,65,42,49,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/19/2022,,,0,0,0,73,41,45,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/20/2022,,,0,0,0,75,43,47,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/21/2022,,,0,0,0,54,42,42,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/22/2022,,,0,0,0,71,35,36,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/23/2022,,,0,0,0,66,34,42,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/24/2022,,,0.34,0,0,50,42,46,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/25/2022,,,0.04,0,0,56,34,34,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/26/2022,,,0,0,0,58,32,41,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/27/2022,,,0,0,0,49,35,35,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/28/2022,,,0,0,0,39,27,27,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/29/2022,,,0,0,0,38,19,21,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/30/2022,,,0.04,0,0,47,21,32,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/31/2022,,,0,0,0,64,21,59,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/1/2022,,,0.52,0,0,75,47,47,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/2/2022,,,0,0,0,,35,36,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/3/2022,,,0,0,0,59,32,49,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/4/2022,,,0,0,0,53,27,27,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/5/2022,,,0,0,0,53,26,40,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/6/2022,,,1.32,0,0,53,39,49,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/7/2022,,,0.63,0,0,59,49,50,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/8/2022,,,0.35,0,0,59,33,33,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/9/2022,,,0.05,0,0,62,32,39,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/10/2022,,,0,0,0,54,38,40,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/11/2022,,,0,0,0,55,28,28,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/12/2022,,,0,0,0,69,28,60,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/13/2022,,,0,0,0,76,48,48,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/14/2022,,,0,0,0,87,48,56,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/15/2022,,,0,0,0,77,34,44,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/16/2022,,,0,0,0,77,32,57,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/17/2022,,,0,0,0,78,42,42,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/18/2022,,,0,0,0,56,31,35,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/19/2022,,,0.75,,,41,32,37,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/20/2022,,,0,0,0,48,27,27,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/21/2022,,,0,0,0,62,27,47,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/22/2022,,,0,0,0,60,39,39,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/23/2022,,,0.02,0,0,75,39,43,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/24/2022,,,0,0,0,80,43,47,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/25/2022,,,0,0,0,84,46,50,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/26/2022,,,0,0,0,72,50,54,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/27/2022,,,0.1,0,0,65,41,41,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/28/2022,,,0,0,0,60,31,35,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/29/2022,,,0,0,0,61,28,28,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/30/2022,,,0,0,0,67,28,34,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/1/2022,,,0,0,0,69,34,44,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/2/2022,,,0.24,0,0,65,43,46,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/3/2022,,,0,0,0,83,46,47,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/4/2022,,,1.12,0,0,71,46,59,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/5/2022,,,0,0,0,79,57,57,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/6/2022,,,0.02,0,0,66,56,58,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/7/2022,,,1.05,0,0,62,47,48,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/8/2022,,,0.49,0,0,50,41,42,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/9/2022,,,0,0,0,55,31,32,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/10/2022,,,0.02,0,0,69,32,39,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/11/2022,,,0,0,0,73,32,41,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/12/2022,,,0,0,0,76,41,50,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/13/2022,,,0,0,0,73,50,62,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/14/2022,,,0.25,0,0,74,57,57,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/15/2022,,,0.04,0,0,76,55,58,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/16/2022,,,0.06,0,0,83,58,60,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/17/2022,,,0.01,0,0,79,50,50,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/18/2022,,,0,0,0,81,45,45,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/19/2022,,,0.28,0,0,72,45,57,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/20/2022,,,0.03,0,0,83,55,61,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/21/2022,,,0.01,0,0,84,61,67,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/22/2022,,,0.01,0,0,92,65,65,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/23/2022,,,0.01,0,0,91,56,57,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/24/2022,,,0.25,0,0,70,52,54,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/25/2022,,,0.07,0,0,59,50,57,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/26/2022,,,0,0,0,65,51,58,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/27/2022,,,0.02,0,0,75,57,65,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/28/2022,,,0.96,0,0,76,57,58,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/29/2022,,,0,0,0,76,53,53,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/30/2022,,,0,0,0,81,52,52,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/31/2022,,,0,0,0,88,52,58,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/1/2022,,,0,0,0,93,58,65,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/2/2022,,,0,0,0,92,64,64,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/3/2022,,,0.36,0,0,87,57,57,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/4/2022,,,0.01,0,0,79,49,50,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/5/2022,,,0,0,0,84,47,48,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/6/2022,,,0,0,0,78,48,52,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/7/2022,,,0.12,0,0,81,52,68,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/8/2022,,,1.09,0,0,,66,66,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/9/2022,,,0,0,0,83,52,52,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/10/2022,,,0,0,0,83,51,59,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/11/2022,,,0.04,0,0,76,59,59,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/12/2022,,,0.25,0,0,68,58,59,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/13/2022,,,0.02,0,0,84,59,66,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/14/2022,,,0.02,0,0,90,66,68,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/15/2022,,,0,0,0,84,62,62,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/16/2022,,,0,0,0,87,62,75,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/17/2022,,,0,0,0,92,69,81,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/18/2022,,,0,0,0,95,60,69,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/19/2022,,,0,0,0,78,51,60,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/20/2022,,,0,0,0,80,47,54,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/21/2022,,,0,0,0,82,54,58,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/22/2022,,,0,0,0,88,58,69,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/23/2022,,,2.11,0,0,92,66,67,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/24/2022,,,0.01,0,0,74,57,61,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/25/2022,,,0,0,0,84,60,62,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/26/2022,,,0,0,0,88,61,63,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/27/2022,,,1.56,0,0,89,63,70,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/28/2022,,,0.06,0,0,84,51,52,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/29/2022,,,0,0,0,79,52,56,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/30/2022,,,0,0,0,87,54,55,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/1/2022,,,0,0,0,88,55,68,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/2/2022,,,0.07,0,0,90,67,67,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/3/2022,,,0,0,0,87,56,59,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/4/2022,,,0,0,0,87,59,67,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/5/2022,,,0.06,0,0,85,67,72,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/6/2022,,,0,0,0,91,70,70,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/7/2022,,,0,0,0,82,65,76,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/8/2022,,,0,0,0,78,76,77,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/9/2022,,,0.04,0,0,86,68,69,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/10/2022,,,0.16,0,0,71,62,63,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/11/2022,,,0,0,0,82,57,57,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/12/2022,,,0,0,0,85,57,67,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/13/2022,,,0.37,0,0,91,63,66,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/14/2022,,,0,0,0,89,60,60,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/15/2022,,,0,0,0,88,59,59,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/16/2022,,,0,0,0,87,59,65,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/17/2022,,,0.84,0,0,85,65,67,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/18/2022,,,0.16,0,0,81,67,68,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/19/2022,,,0.6,0,0,89,68,70,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/20/2022,,,0,0,0,89,68,71,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/21/2022,,,0,0,0,91,71,76,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/22/2022,,,0,0,0,93,66,75,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/23/2022,,,0,0,0,90,63,65,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/24/2022,,,0.05,0,0,94,65,66,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/25/2022,,,0,0,0,95,65,69,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/26/2022,,,0.02,0,0,95,65,72,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/27/2022,,,0,0,0,75,66,67,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/28/2022,,,0.05,0,0,87,67,70,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/29/2022,,,0,0,0,90,65,68,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/30/2022,,,0.21,0,0,83,63,64,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/31/2022,,,0,0,0,87,61,62,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/1/2022,,,0.55,0,0,77,62,64,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/2/2022,,,0.6,0,0,87,63,70,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/3/2022,,,0,0,0,90,64,71,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/4/2022,,,0,0,0,90,68,74,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/5/2022,,,2.04,0,0,94,66,68,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/6/2022,,,0.12,0,0,88,67,67,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/7/2022,,,0,0,0,89,67,71,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/8/2022,,,,0,0,,,,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/9/2022,,,0,0,0,92,73,73,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/10/2022,,,0.34,0,0,94,69,70,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/11/2022,,,2.02,0,0,87,69,70,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/12/2022,,,0.1,0,0,86,63,63,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/13/2022,,,0,0,0,81,51,54,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/14/2022,,,0,0,0,80,54,62,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/15/2022,,,0.06,0,0,79,62,63,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/16/2022,,,0.2,0,0,68,58,64,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/17/2022,,,0,0,0,79,57,59,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/18/2022,,,0,0,0,82,53,54,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/19/2022,,,0,0,0,86,54,58,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/20/2022,,,0,0,0,85,58,63,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/21/2022,,,0,0,0,85,62,65,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/22/2022,,,0,0,0,83,64,70,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/23/2022,,,0.12,0,0,73,62,63,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/24/2022,,,0,0,0,86,60,60,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/25/2022,,,0,0,0,87,60,62,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/26/2022,,,0.02,0,0,89,62,70,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/27/2022,,,0,0,0,90,64,64,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/28/2022,,,0,0,0,87,63,64,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/29/2022,,,0,0,0,89,63,64,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/30/2022,,,0,0,0,90,64,70,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/31/2022,,,0.54,0,0,92,60,64,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/1/2022,,,0,0,0,84,56,57,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/2/2022,,,0,0,0,87,57,59,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/3/2022,,,0,0,0,84,58,64,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/4/2022,,,0,0,0,86,63,63,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/5/2022,,,0,0,0,87,63,69,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/6/2022,,,2.42,0,0,87,63,68,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/7/2022,,,0.47,0,0,86,67,68,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/8/2022,,,0.67,0,0,77,65,65,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/9/2022,,,0.05,0,0,75,57,57,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/10/2022,,,0,0,0,81,54,55,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/11/2022,,,0.37,0,0,77,55,66,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/12/2022,,,0.03,0,0,80,66,68,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/13/2022,,,1.47,0,0,78,62,63,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/14/2022,,,0,0,0,79,51,62,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/15/2022,,,0,0,0,79,54,54,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/16/2022,,,0.01,0,0,81,50,50,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/17/2022,,,0,0,0,80,50,56,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/18/2022,,,0,0,0,81,55,56,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/19/2022,,,0,0,0,84,55,58,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/20/2022,,,0.04,0,0,83,58,65,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/21/2022,,,0,0,0,84,55,55,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/22/2022,,,0,0,0,86,54,70,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/23/2022,,,0.15,0,0,75,48,48,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/24/2022,,,0,0,0,68,45,45,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/25/2022,,,0,0,0,66,45,57,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/26/2022,,,0.2,0,0,78,49,54,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/27/2022,,,0,0,0,74,47,47,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/28/2022,,,0,0,0,68,40,42,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/29/2022,,,0,0,0,68,42,47,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/30/2022,,,0,0,0,66,42,43,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/1/2022,,,0.63,0,0,56,41,49,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/2/2022,,,0.59,0,0,55,48,53,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/3/2022,,,0.49,0,0,54,45,45,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/4/2022,,,0.05,0,0,57,45,46,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/5/2022,,,0.08,0,0,53,46,51,,,,,
